permno,permco,namedt,nameenddt,comnam,cusip,ticker,exchcd,begdat,begprc,date,prc
79187.0,12164.0,1993-05-26,1996-08-15,PRINS RECYCLING CORP,74254410,PRNS,3.0,1993-05-26,1993-05-26,1993-05-26,3.375
79188.0,12160.0,1993-05-26,1998-05-17,RESOURCE BANCSHARES MORT GP INC,76119710,REMI,3.0,1993-05-26,1993-05-26,1993-05-26,8.75
79189.0,12116.0,1993-05-03,2006-12-08,SUMMIT BANCSHARES INC,86601110,SBIT,3.0,1993-05-03,1993-05-03,1993-05-03,13.25
79190.0,12166.0,1993-05-27,2001-05-07,SANTA CRUZ OPERATION INC THE,87609030,SCOC,3.0,1993-05-27,1993-05-27,1993-05-27,12.375
79191.0,56242.0,1993-05-21,2000-05-10,STOLT COMEX SEAWAY S A,L8873E10,SCSWF,3.0,1993-05-21,1993-05-21,1993-05-21,14.75
79192.0,12158.0,1993-05-25,1993-05-25,STATION CASINOS INC,85768910,SCNO,3.0,1993-05-25,1993-05-25,1993-05-25,20.0
79193.0,12167.0,1993-05-28,1994-08-24,SIGNAL TECHNOLOGY CORP,82667510,STCX,3.0,1993-05-28,1993-05-28,1993-05-28,8.0
79194.0,3631.0,1979-10-04,1981-05-04,POLYCAST TECHNOLOGY CORP,91235310,POLY,3.0,1979-10-04,1979-10-04,1979-10-04,5.75
79195.0,12154.0,1993-05-21,1999-06-20,SUPREME INTERNATIONAL CORP,28885310,SUPI,3.0,1993-05-21,1993-05-21,1993-05-21,11.75
79196.0,12126.0,1993-05-11,1995-11-14,TELOR OPTHALMIC PHARM INC,67461710,TELR,3.0,1993-05-11,1993-05-11,1993-05-11,8.75
79197.0,12118.0,1993-05-04,2002-08-22,3D0 CO THE,88553W20,THDO,3.0,1993-05-04,1993-05-04,1993-05-04,20.25
79198.0,12147.0,1993-05-20,1994-03-22,TITAN WHEEL INTERNATIONAL INC,88830M10,TWII,3.0,1993-05-20,1993-05-20,1993-05-20,15.375
79199.0,12163.0,1993-05-26,2002-08-21,VISTA BANCORP INC,92830R10,VBNJ,3.0,1993-05-26,1993-05-26,1993-05-26,20.5
79200.0,12115.0,1993-05-03,1997-07-22,WINTON FINANCIAL CORP,97644610,WFCO,3.0,1993-05-03,1993-05-03,1993-05-03,22.0
79201.0,12157.0,1993-05-25,1997-05-08,ZARING HOMES INC,98913610,ZHOM,3.0,1993-05-25,1993-05-25,1993-05-25,13.75
79202.0,11743.0,1993-05-05,1996-02-28,W R T ENERGY CORP,92931K10,WRTE,3.0,1993-05-05,1993-05-05,1993-05-05,7.5
79204.0,5676.0,1993-05-26,1998-05-21,HYDE ATHLETIC INDS INC,80412020,HYDEB,3.0,1993-05-26,1993-05-26,1993-05-26,10.75
79205.0,12129.0,1993-05-12,2000-12-15,QUAD SYSTEMS CORP,74730Q10,QSYS,3.0,1993-05-12,1993-05-12,1993-05-12,7.25
79206.0,29643.0,1993-05-17,1994-10-05,HALLMARK HEALTHCARE CORP,40624G30,HMHC,3.0,1993-05-17,1993-05-17,1993-05-17,7.75
79207.0,29839.0,1993-05-07,2001-05-31,BLANCH E W HOLDINGS INC,09321010,EWB,1.0,1993-05-07,1993-05-07,1993-05-07,19.25
79208.0,29840.0,1993-05-05,1997-05-09,BUENOS AIRES EMBOTELLADORA S A,11942420,BAE,1.0,1993-05-05,1993-05-05,1993-05-05,23.75
79209.0,29846.0,1993-05-04,2003-12-28,INTERPOOL INC,46062R10,IPX,1.0,1993-05-04,1993-05-04,1993-05-04,15.625
79210.0,29863.0,1993-05-04,2008-09-14,REINSURANCE GROUP OF AMERICA IN,75935160,RGA,1.0,1993-05-04,1993-05-04,1993-05-04,29.75
79211.0,29841.0,1993-05-12,1999-05-02,CORPORACION BANCARIA DE ESPN SA,04011W10,AGR,1.0,1993-05-12,1993-05-12,1993-05-12,17.625
79212.0,29842.0,1993-05-12,2001-05-31,CROSS TIMBERS OIL CO,98385X10,XTO,1.0,1993-05-12,1993-05-12,1993-05-12,15.625
79213.0,29845.0,1993-05-13,2002-06-06,INDUSTRIE NATUZZI S P A,63905A10,NTZ,1.0,1993-05-13,1993-05-13,1993-05-13,15.75
79214.0,29849.0,1993-05-10,1997-01-24,MUNIVEST CALIFORNIA INSUR FD IN,62629210,MVC,1.0,1993-05-10,1993-05-10,1993-05-10,15.0
79215.0,29850.0,1993-05-10,2000-02-04,MUNIVEST FLORIDA FUND,62629310,MVS,1.0,1993-05-10,1993-05-10,1993-05-10,15.125
79216.0,29851.0,1993-05-10,2000-03-03,MUNIVEST MICHIGAN INSURED FD IN,62629J10,MVM,1.0,1993-05-10,1993-05-10,1993-05-10,15.125
79217.0,29853.0,1993-05-10,2000-02-04,MUNIVEST NEW JERSEY FUND INC,62629R10,MVJ,1.0,1993-05-10,1993-05-10,1993-05-10,15.125
79218.0,29852.0,1993-05-10,1997-01-24,MUNIVEST NEW YORK INSURED FD IN,62629N10,MVY,1.0,1993-05-10,1993-05-10,1993-05-10,15.0
79219.0,29864.0,1993-05-10,1995-07-12,RUST INTERNATIONAL INC,78307510,RST,1.0,1993-05-10,1993-05-10,1993-05-10,19.75
79220.0,29869.0,1993-05-12,1997-08-29,ZURICH REINSURANCE CENTRE HDGS,98982210,ZRC,1.0,1993-05-12,1993-05-12,1993-05-12,35.0
79221.0,29855.0,1993-05-20,2012-07-06,NUVEEN GA PREMIUM INC MUN FD,67060F10,NPG,2.0,1993-05-20,1993-05-20,1993-05-20,15.0
79222.0,29858.0,1993-05-20,2016-08-25,NUVEEN MISSOURI PREM INC MUN FD,67060Q10,NOM,2.0,1993-05-20,1993-05-20,1993-05-20,15.0
79223.0,5245.0,1982-01-22,1984-05-30,UNITED STATES SHELTER CORP,91259510,USSS,3.0,1982-01-22,1982-01-22,1982-01-22,3.0625
79224.0,29861.0,1993-05-21,1995-08-04,PUTNAM INVESTMENT GR INT MUN TR,74680310,PTI,2.0,1993-05-21,1993-05-21,1993-05-21,15.0
79225.0,29854.0,1993-05-20,2016-12-27,NUVEEN CT PREMIUM INCOME MUNI F,67060D10,NTC,1.0,1993-05-20,1993-05-20,1993-05-20,15.0
79226.0,29857.0,1993-05-20,2016-12-27,NUVEEN NC PREMIUM INCOME MUNI F,67060P10,NNC,1.0,1993-05-20,1993-05-20,1993-05-20,15.0
79227.0,29856.0,1993-05-20,1994-09-08,NUVEEN PREMIUM INC MUN FD 5,67060J10,NPU,1.0,1993-05-20,1993-05-20,1993-05-20,15.0
79228.0,29860.0,1993-05-21,1995-01-02,PATRIOT PREFERRED DIVIDEND FUND,41013J10,PPF,1.0,1993-05-21,1993-05-21,1993-05-21,15.125
79229.0,29862.0,1993-05-21,2018-12-31,PUTNAM MUNICIPAL OPPTYS TR,74692210,PMO,1.0,1993-05-21,1993-05-21,1993-05-21,15.0
79230.0,29865.0,1993-05-17,2006-10-01,SENIOR HIGH INCOME PORTFOLIO IN,09255T10,ARK,1.0,1993-05-17,1993-05-17,1993-05-17,10.0
79231.0,4738.0,1972-12-14,1987-10-08,UNITED STATES SUGAR CORP,91267310,USUG,3.0,1972-12-14,1972-12-14,1972-12-14,61.5
79232.0,29843.0,1993-05-27,2002-10-13,FILA HOLDING S P A,31685030,FLH,1.0,1993-05-27,1993-05-27,1993-05-27,18.5
79233.0,29844.0,1993-05-27,2018-12-31,HEALTHCARE REALTY TRUST INC,42194610,HR,1.0,1993-05-27,1993-05-27,1993-05-27,19.5
79234.0,29847.0,1993-05-28,2003-05-11,MADECO S A,55630420,MAD,1.0,1993-05-28,1993-05-28,1993-05-28,15.125
79235.0,29848.0,1993-05-27,1998-08-12,MARK CENTERS TRUST,00423910,MCT,1.0,1993-05-27,1993-05-27,1993-05-27,19.625
79236.0,29859.0,1993-05-28,1995-08-13,PAINEWEBBER PRE INS MN INC FD I,84741T10,PIF,1.0,1993-05-28,1993-05-28,1993-05-28,15.0
79237.0,29866.0,1993-05-28,1996-09-04,SONAT OFFSHORE DRILLING INC,H8817H10,RIG,1.0,1993-05-28,1993-05-28,1993-05-28,22.125
79238.0,29867.0,1993-05-28,2018-12-31,TANGER FACTORY OUTLET CENTERS I,87546510,SKT,1.0,1993-05-28,1993-05-28,1993-05-28,25.0
79239.0,29868.0,1993-05-27,1999-11-03,TRINET CORPORATE REALTY TRUST I,89628710,TRI,1.0,1993-05-27,1993-05-27,1993-05-27,23.75
79240.0,29837.0,1993-05-28,2012-07-11,BLACKROCK NY INV QLTY MN TR INC,09247E10,RNY,2.0,1993-05-28,1993-05-28,1993-05-28,15.0
79241.0,29835.0,1993-05-28,2008-09-17,BLACKROCK FLA INV QUAL MUNI TR,09247B10,RFA,2.0,1993-05-28,1993-05-28,1993-05-28,15.0
79242.0,29836.0,1993-05-28,2012-07-11,BLACKROCK NJ INV QLTY MN TR INC,09247C10,RNJ,2.0,1993-05-28,1993-05-28,1993-05-28,15.0
79243.0,29838.0,1993-05-28,2010-09-10,BLACKROCK CA INV QLTY MUN TR IN,09247U10,RAA,2.0,1993-05-28,1993-05-28,1993-05-28,15.0
79244.0,21800.0,1993-05-21,2018-12-31,U S G CORP,90329340,USG,1.0,1993-05-21,1993-05-21,1993-05-21,11.0
79245.0,12243.0,1993-06-30,1999-02-25,A B T BUILDING PRODUCTS CORP,00078210,ABTC,3.0,1993-06-30,1993-06-30,1993-06-30,15.0
79246.0,12189.0,1993-06-10,1995-08-22,ARAKIS ENERGY CORP,03852L10,AKSEF,3.0,1993-06-10,1993-06-10,1993-06-10,7.125
79247.0,12181.0,1993-06-08,2002-06-03,ALDILA INC,01438420,ALDA,3.0,1993-06-08,1993-06-08,1993-06-08,21.25
79248.0,12194.0,1993-06-10,1999-01-27,AMERIGON INC,37253A10,ARGNA,3.0,1993-06-10,1993-06-10,1993-06-10,8.25
79249.0,12197.0,1993-06-11,2018-12-31,BARRETT BUSINESS SERVICES INC,06846310,BBSI,3.0,1993-06-11,1993-06-11,1993-06-11,8.125
79250.0,4735.0,1972-12-14,1987-12-08,UNITED STATES SURGICAL CORP,91270710,USSC,3.0,1972-12-14,1972-12-14,1972-12-14,5.4375
79251.0,12202.0,1993-06-16,2008-03-18,BELL MICROPRODUCTS INC,07813710,BELM,3.0,1993-06-16,1993-06-16,1993-06-16,7.5
79252.0,12236.0,1993-06-25,2007-11-05,BACK YARD BURGER,05635W10,BYBI,3.0,1993-06-25,1993-06-25,1993-06-25,10.25
79253.0,12203.0,1993-06-16,2001-11-09,COMMERCIAL BANK OF NEW YORK,20146210,CBNY,3.0,1993-06-16,1993-06-16,1993-06-16,15.5
79254.0,12170.0,1993-06-01,1996-02-29,CITIZENS BANCSHARES INC,83080P10,CICS,3.0,1993-06-01,1993-06-01,1993-06-01,31.0
79255.0,12247.0,1993-06-30,1995-12-17,DELTA & PINE LAND CO,24735710,COTN,3.0,1993-06-30,1993-06-30,1993-06-30,12.25
79256.0,12228.0,1993-06-24,1999-08-11,DIAGNOSTIC HEALTH SERVICES INC,25244640,DHSM,3.0,1993-06-24,1993-06-24,1993-06-24,3.5
79257.0,12206.0,1993-06-17,2000-04-19,DONNKENNY INC DE,25800620,DNKY,3.0,1993-06-17,1993-06-17,1993-06-17,13.75
79258.0,5792.0,1983-02-03,1984-06-20,UNITED STATES TEL INC,91272010,USTL,3.0,1983-02-03,1983-02-03,1983-02-03,18.625
79259.0,12195.0,1993-06-11,2011-07-12,DELTA PETROLEUM CORP,24790730,DPTR,3.0,1993-06-11,1993-06-11,1993-06-11,5.0
79260.0,12200.0,1993-06-15,2001-07-22,E C C S INC,86210N10,ECCS,3.0,1993-06-15,1993-06-15,1993-06-15,6.375
79261.0,12223.0,1993-06-23,1996-07-25,R G B COMPUTER & VIDEO INC,78636P20,EDIT,3.0,1993-06-23,1993-06-23,1993-06-23,9.875
79262.0,12234.0,1993-06-25,2009-03-20,ELECTROGLAS INC,28532410,EGLS,3.0,1993-06-25,1993-06-25,1993-06-25,16.0
79263.0,12187.0,1993-06-09,2001-03-22,ELLETT BROTHERS INC,28839810,ELET,3.0,1993-06-09,1993-06-09,1993-06-09,9.25
79264.0,12237.0,1993-06-28,2000-12-22,F F Y FINANCIAL CORP,30242U10,FFYF,3.0,1993-06-28,1993-06-28,1993-06-28,12.5
79265.0,12214.0,1993-06-22,2018-12-31,FLIR SYSTEMS INC,30244510,FLIR,3.0,1993-06-22,1993-06-22,1993-06-22,11.5
79266.0,4749.0,1972-12-14,1988-05-27,UNITED STATES TRUCK LINES INC D,91284310,UTRK,3.0,1972-12-14,1972-12-14,1972-12-14,14.875
79267.0,12183.0,1993-06-08,1993-07-13,GULFWEST OIL CO,22662K20,GFWOA,3.0,1993-06-08,1993-06-08,1993-06-08,6.125
79268.0,12177.0,1993-06-21,1994-04-25,GLOBALINK INC,37936V10,GLNK,3.0,1993-06-21,1993-06-21,1993-06-21,6.5
79269.0,12216.0,1993-06-22,1998-02-11,HEALTHDYNE TECHNOLOGIES INC,42220610,HDTC,3.0,1993-06-22,1993-06-22,1993-06-22,10.0
79270.0,12175.0,1993-06-03,1993-09-09,HARVARD INTERNATIONAL TECH LTD,41744C10,HITTF,3.0,1993-06-03,1993-06-03,1993-06-03,3.9375
79271.0,12212.0,1993-06-18,1994-06-26,HARVEY COMICS ENTERTAINMENT INC,41766210,HRVY,3.0,1993-06-18,1993-06-18,1993-06-18,9.375
79272.0,12246.0,1993-06-30,1995-02-20,HUNTCO INC,44566110,HUNT,3.0,1993-06-30,1993-06-30,1993-06-30,18.5
79273.0,12198.0,1993-06-11,1994-08-09,IMAGE BUSINESS SYSTEMS CORP,45243710,IBSC,3.0,1993-06-11,1993-06-11,1993-06-11,7.125
79274.0,4737.0,1972-12-14,1978-06-11,UNITED STATES TR CO NY,91288310,USTC,3.0,1972-12-14,1972-12-14,1972-12-14,58.125
79275.0,12209.0,1993-06-17,1997-10-28,INTERNATIONAL IMAGING MATRLS IN,45968C10,IMAK,3.0,1993-06-17,1993-06-17,1993-06-17,16.5
79276.0,12244.0,1993-06-30,1999-05-20,INDUSTRIAL SCIENTIFIC CORP,45631G10,ISCX,3.0,1993-06-30,1993-06-30,1993-06-30,18.5
79277.0,12220.0,1993-06-22,1995-01-11,JEFFERSON SAVINGS & LN ASSO F A,47508520,JEFF,3.0,1993-06-22,1993-06-22,1993-06-22,6.5
79278.0,12205.0,1993-06-16,1995-08-29,JOCKEY CLUB INC,47773130,JKCL,3.0,1993-06-16,1993-06-16,1993-06-16,6.0
79279.0,12231.0,1993-06-24,1999-12-20,K S B BANCORP INC,48266710,KSBK,3.0,1993-06-24,1993-06-24,1993-06-24,13.0
79280.0,12178.0,1993-06-07,2006-04-06,INTERLINK ELECTRONICS,45875130,LINK,3.0,1993-06-07,1993-06-07,1993-06-07,5.5
79281.0,12208.0,1993-06-17,1995-08-16,LONE STAR CASINO CORP,54225210,LONE,3.0,1993-06-17,1993-06-17,1993-06-17,6.875
79282.0,6692.0,1983-12-13,1986-09-22,UNITED STATES VACATN RESORTS IN,91288510,USVR,3.0,1983-12-13,1983-12-13,1983-12-13,8.4375
79283.0,12235.0,1993-06-25,1996-10-07,LOTTERY ENTERPRISES INC,37940U10,LOTO,3.0,1993-06-25,1993-06-25,1993-06-25,11.625
79284.0,12233.0,1993-06-24,1999-10-12,M B L A FINANCIAL CORP,55262310,MBLF,3.0,1993-06-24,1993-06-24,1993-06-24,13.25
79285.0,12232.0,1993-06-24,1995-02-22,MEGAHERTZ CORP,58515G10,MEGZ,3.0,1993-06-24,1993-06-24,1993-06-24,13.5
79286.0,12172.0,1993-06-03,1996-01-31,METRO FINANCIAL CORP,59160P10,MFIN,3.0,1993-06-03,1993-06-03,1993-06-03,8.5
79287.0,12215.0,1993-08-17,1996-09-26,M G PRODUCTS INC,55301K10,MGPR,3.0,1993-08-17,1993-08-17,1993-08-17,12.25
79288.0,12217.0,1993-06-22,1997-04-20,COMPUTER MARKETPLACE INC,20521630,MKPL,3.0,1993-06-22,1993-06-22,1993-06-22,7.5
79289.0,12191.0,1993-06-10,2004-12-22,ROBERT MONDAVI CORP THE,60920010,MOND,3.0,1993-06-10,1993-06-10,1993-06-10,13.125
79290.0,12179.0,1993-06-08,1998-07-31,MARINER HEALTH GROUP INC,56845J10,MRNR,3.0,1993-06-08,1993-06-08,1993-06-08,12.125
79291.0,12201.0,1993-06-16,1998-10-30,NORWOOD PROMOTIONAL PRODUCTS IN,66972910,NPPI,3.0,1993-06-16,1993-06-16,1993-06-16,11.5
79292.0,12173.0,1993-06-03,1996-05-30,NORTHSTAR HEALTH SVCS INC,66690310,NSTR,3.0,1993-06-03,1993-06-03,1993-06-03,5.875
79293.0,12171.0,1993-06-03,2000-11-13,NUTMEG FEDERAL SAVINGS & LOAN A,67060810,NTMG,3.0,1993-06-03,1993-06-03,1993-06-03,4.0
79294.0,23469.0,1993-06-11,1999-12-17,NORTHWESTERN STEEL & WIRE CO,66836720,NWSW,3.0,1993-06-11,1993-06-11,1993-06-11,8.0
79295.0,12238.0,1993-06-29,1995-01-06,OKLAHOMA SAVINGS INC,67907210,OKSI,3.0,1993-06-29,1993-06-29,1993-06-29,12.75
79296.0,12224.0,1993-06-23,1997-11-13,PITTENCRIEFF COMMUNICATIONS INC,72451410,PITC,3.0,1993-06-23,1993-06-23,1993-06-23,15.75
79297.0,12222.0,1993-06-22,1999-02-26,PRIMADONNA RESORTS INC,74154810,PRMA,3.0,1993-06-22,1993-06-22,1993-06-22,20.5
79298.0,12239.0,1993-06-29,2000-03-26,ELEPHANT & CASTLE GROUP INC,28619920,PUBSF,3.0,1993-06-29,1993-06-29,1993-06-29,7.5
79299.0,12185.0,1993-06-08,2018-12-31,PAPA JOHNS INTL INC,69881310,PZZA,3.0,1993-06-08,1993-06-08,1993-06-08,17.5
79300.0,12188.0,1993-06-09,2001-04-04,SUNGLASS HUT INTERNATIONAL INC,86736F10,RAYS,3.0,1993-06-09,1993-06-09,1993-06-09,24.25
79301.0,12182.0,1993-06-08,1999-06-29,AMERICAN SAFETY RAZOR CO,02936210,RAZR,3.0,1993-06-08,1993-06-08,1993-06-08,12.0
79302.0,12180.0,1993-06-08,1996-08-30,REGIONAL ACCEPTANCE CORP,75893510,REGA,3.0,1993-06-08,1993-06-08,1993-06-08,10.25
79303.0,5203.0,1981-11-24,2015-05-31,UNITED STATIONERS INC,29668910,USTR,3.0,1981-11-24,1981-11-24,1981-11-24,18.0
79304.0,12241.0,1993-06-29,1999-02-16,T R FINANCIAL CORP,87263010,ROSE,3.0,1993-06-29,1993-06-29,1993-06-29,9.875
79305.0,12211.0,1993-06-18,2000-07-10,REXALL SUNDOWN INC,76164810,RXSD,3.0,1993-06-18,1993-06-18,1993-06-18,16.25
79306.0,7643.0,1993-06-08,1997-12-24,SEAMAN FURNITURE CO,81216330,SEAM,3.0,1993-06-08,1993-06-08,1993-06-08,13.0
79307.0,12240.0,1993-06-29,2018-12-31,SHILOH INDUSTRIES INC,82454310,SHLO,3.0,1993-06-29,1993-06-29,1993-06-29,11.25
79308.0,12242.0,1993-06-30,1999-09-01,SODAK GAMING INC,83377710,SODK,3.0,1993-06-30,1993-06-30,1993-06-30,21.75
79309.0,12213.0,1993-06-21,2003-12-01,ST FRANCIS CAPITAL CORP,78937410,STFR,3.0,1993-06-21,1993-06-21,1993-06-21,13.125
79310.0,12227.0,1993-06-23,1994-09-11,SARATOGA SPRING WATER CO,80343610,TOGA,3.0,1993-06-23,1993-06-23,1993-06-23,7.125
79311.0,4745.0,1972-12-14,1987-06-30,UNITED TELECONTROL ELECTRS INC,91306210,UTEL,3.0,1972-12-14,1972-12-14,1972-12-14,4.625
79312.0,12186.0,1993-06-09,1996-11-14,U S ENVIRONMENTAL SOLUTIONS INC,91181410,USES,3.0,1993-06-09,1993-06-09,1993-06-09,5.46875
79313.0,12221.0,1993-06-23,1997-10-13,WAYNE SAVINGS & LOAN CO THE,94624Q10,WAYN,3.0,1993-06-23,1993-06-23,1993-06-23,12.5
79314.0,12176.0,1993-06-04,1996-05-21,DISCOVERY ZONE INC,25468B10,ZONE,3.0,1993-06-04,1993-06-04,1993-06-04,35.5
79315.0,10962.0,1993-06-29,1994-12-26,CHEROKEE INC,16444H10,CHKE,3.0,1993-06-29,1993-06-29,1993-06-29,4.5
79316.0,12199.0,1993-06-11,2000-07-28,BANCO DE GALICIA,05953820,BGALY,3.0,1993-06-11,1993-06-11,1993-06-11,22.0
79319.0,4194.0,1993-06-17,1994-05-31,SONIC ENVIRONMENTAL SYS INC,83545320,SONAU,3.0,1993-06-17,1993-06-17,1993-06-17,6.0
79320.0,12248.0,1993-06-30,1995-12-07,C W E INC,12667410,CWEX,3.0,1993-06-30,1993-06-30,1993-06-30,4.5
79321.0,12245.0,1993-06-30,1999-03-31,FORT BEND HLDG CORP,34682410,FBHC,3.0,1993-06-30,1993-06-30,1993-06-30,10.75
79322.0,29244.0,1993-06-10,2018-12-31,NORTECH SYSTEMS INC,65655310,NSYS,3.0,1993-06-10,1993-06-10,1993-06-10,3.5
79323.0,29870.0,1993-06-03,2018-12-31,ALLSTATE CORP,02000210,ALL,1.0,1993-06-03,1993-06-03,1993-06-03,29.375
79324.0,29871.0,1993-06-07,1995-06-29,AMERICA FIRST REIT INC,02364E10,AFR,2.0,1993-06-07,1993-06-07,1993-06-07,19.625
79325.0,29872.0,1993-06-18,2014-10-03,AMERICAN MUNICIPAL INC PORT INC,02764910,XAA,1.0,1993-06-18,1993-06-18,1993-06-18,15.0625
79326.0,29873.0,1993-06-18,2009-10-12,BLACKROCK BROAD INV GRD 2009 TR,09247Q10,BCT,2.0,1993-06-18,1993-06-18,1993-06-18,15.0
79327.0,20381.0,1993-06-29,1997-03-16,CALTON INC NEW,13138050,CN,2.0,1993-06-29,1993-06-29,1993-06-29,2.125
79328.0,29875.0,1993-06-11,2005-11-27,DEPARTMENT 56 INC,52626210,DFS,1.0,1993-06-11,1993-06-11,1993-06-11,19.625
79329.0,29876.0,1993-06-18,2003-04-20,EMERGING MARKETS INC FND II INC,95766E10,EDF,1.0,1993-06-18,1993-06-18,1993-06-18,15.0
79330.0,4750.0,1981-06-09,2001-07-31,UNITED TELEVISION INC,91306610,UTVI,3.0,1981-06-09,1981-06-09,1981-06-09,9.0
79331.0,29877.0,1993-06-30,1997-09-29,ESPIRITO SANTO FIN HLDGS S A,29665F20,ESF,1.0,1993-06-30,1993-06-30,1993-06-30,29.0
79332.0,29878.0,1993-06-03,1996-07-21,FACTORY STORES OF AMERICA INC,50047R10,FAC,1.0,1993-06-03,1993-06-03,1993-06-03,24.5
79333.0,29879.0,1993-06-11,1994-12-13,HOLLY RESIDENTIAL PROPERTIES IN,43602310,HLY,1.0,1993-06-11,1993-06-11,1993-06-11,23.0
79334.0,29881.0,1993-06-08,2001-04-03,LASMO PLC,50173020,LSO,1.0,1993-06-08,1993-06-08,1993-06-08,7.375
79335.0,21073.0,1993-07-30,2000-12-28,L T V CORP NEW,50192110,LTV,1.0,1993-07-30,1993-07-30,1993-07-30,12.125
79336.0,29883.0,1993-06-18,2009-04-19,LIBBEY INC,52989810,LBY,1.0,1993-06-18,1993-06-18,1993-06-18,13.0
79337.0,29884.0,1993-06-24,2000-04-17,M M I COS INC,55308710,MMI,1.0,1993-06-24,1993-06-24,1993-06-24,13.75
79338.0,7195.0,1984-08-23,1992-03-02,UNITED TOTE INC,80874P10,TOTE,3.0,1984-08-23,1984-08-23,1984-08-23,12.125
79339.0,29885.0,1993-06-17,1998-08-02,MADERAS Y SINTE SOCD ANOA MASIS,57479910,MYS,1.0,1993-06-17,1993-06-17,1993-06-17,15.75
79340.0,29886.0,1993-06-18,2014-10-03,MINNESOTA MUNICIPAL INC PORT IN,60406210,MXA,2.0,1993-06-18,1993-06-18,1993-06-18,15.0
79341.0,29887.0,1993-06-18,2014-06-06,NUVEEN CA PREM INC MUN FD,6706L010,NCU,2.0,1993-06-18,1993-06-18,1993-06-18,15.0
79342.0,29888.0,1993-06-18,1995-02-06,NUVEEN NEW JERSEY PR INC MN FD,6706L110,NJU,2.0,1993-06-18,1993-06-18,1993-06-18,15.0
79343.0,29889.0,1993-06-18,1995-02-07,NUVEEN PA PR INC MUNI FD 3,6706L210,NAP,2.0,1993-06-18,1993-06-18,1993-06-18,15.0
79344.0,29890.0,1993-06-18,1995-01-10,NUVEEN NEW YORK PR INC MUNI FD,6706L310,NRY,2.0,1993-06-18,1993-06-18,1993-06-18,15.0
79345.0,29891.0,1993-06-18,1995-01-10,NUVEEN FLORIDA PR INC MUNI FD,6706L410,NFO,2.0,1993-06-18,1993-06-18,1993-06-18,15.0
79346.0,6910.0,1984-03-12,1990-07-02,UNITED VERMONT BANCORPORATION,91315210,UVTB,3.0,1984-03-12,1984-03-12,1984-03-12,14.0
79347.0,29892.0,1993-06-18,2006-10-16,PUTNAM MANAGED HIGH YIELD TRUST,74681910,PTM,1.0,1993-06-18,1993-06-18,1993-06-18,15.0
79348.0,29893.0,1993-08-02,1995-05-12,RALSTON CONTINENTAL BAKING GROU,75126210,CBG,1.0,1993-08-02,1993-08-02,1993-08-02,8.75
79349.0,29894.0,1993-06-23,1996-04-03,SITHE ENERGIES INC,82990410,SYT,1.0,1993-06-23,1993-06-23,1993-06-23,13.0
79350.0,29895.0,1993-07-21,1995-02-14,STATORDYNE CORP,85771N10,STY,2.0,1993-07-21,1993-07-21,1993-07-21,4.0
79351.0,29896.0,1993-06-18,2000-04-27,THORNBURG MORTGAGE ASSET CORP,88521880,TMA,1.0,1993-06-18,1993-06-18,1993-06-18,15.0
79352.0,29897.0,1993-10-07,1997-04-15,TRITON GROUP LTD NEW,01164910,TGL,2.0,1993-10-07,1993-10-07,1993-10-07,1.5
79353.0,29898.0,1993-06-25,1994-12-26,TRIPLE A & GOVT SER 1995,89691920,TGA,2.0,1993-06-25,1993-06-25,1993-06-25,9.625
79354.0,4752.0,1972-12-14,1987-08-31,UNITED VIRGINIA BANKSHARES INC,22609110,UVBK,3.0,1972-12-14,1972-12-14,1972-12-14,45.25
79355.0,29899.0,1993-06-25,1993-12-28,TRIPLE A & GOVT SER 1997,89692050,TGB,2.0,1993-06-25,1993-06-25,1993-06-25,10.0
79356.0,29901.0,1993-06-10,1996-01-01,VAN KAMPEN MER CA VA MUNI INC T,46132H10,VCV,1.0,1993-06-10,1993-06-10,1993-06-10,14.5
79357.0,29902.0,1993-06-10,1996-01-01,VAN KAMPEN MER NY VA MUNI INC T,92112Q10,VNV,1.0,1993-06-10,1993-06-10,1993-06-10,14.5
79358.0,29903.0,1993-06-16,1996-01-01,VAN KAMPEN MER MA VAL MUN INC T,46132J10,VMV,2.0,1993-06-16,1993-06-16,1993-06-16,14.625
79359.0,29904.0,1993-06-16,1996-01-01,VAN KAMPEN MER NJ VAL MUN INC T,92112S10,VJV,2.0,1993-06-16,1993-06-16,1993-06-16,14.125
79360.0,29905.0,1993-06-10,1996-01-01,VAN KAMPEN MER PA VAL MUN INC T,46132K10,VPV,1.0,1993-06-10,1993-06-10,1993-06-10,14.375
79361.0,29906.0,1993-06-16,1996-01-01,VAN KAMPEN MER OH VAL MUN INC T,92112W10,VOV,2.0,1993-06-16,1993-06-16,1993-06-16,14.75
79362.0,29907.0,1993-06-29,2018-12-31,Y P F SOCIEDAD ANONIMA,98424510,YPF,1.0,1993-06-29,1993-06-29,1993-06-29,21.875
79363.0,29908.0,1993-06-07,1999-04-05,ZENECA GROUP PLC,04635310,ZEN,1.0,1993-06-07,1993-06-07,1993-06-07,27.5
79364.0,29909.0,1993-06-29,2003-06-20,EK CHOR CHINA MOTORCYCLE CO LTD,G2952610,EKC,1.0,1993-06-29,1993-06-29,1993-06-29,24.125
